Project,BugId,Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
luigi,25,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,15155,0,943,0.005675
luigi,25,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,7388,1152,1811,0.005210
luigi,25,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12185,0,411,0.014855
luigi,25,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12185,0,425,0.017440
luigi,25,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,9415,0,436,0.001129
luigi,25,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23140,1664,583,0.006577
luigi,25,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,19583,1664,2977,0.010475
luigi,25,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14310,0,508,0.020550
luigi,25,Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8635,1024,514,0.001240
luigi,25,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21474,1664,633,0.006260
luigi,25,Agent4LR-M2R3-M2R3-M2R3,4.0,4.0,0,0,0,1,1,0.16666666666666666,13526,0,6571,0.016523
luigi,25,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,13951,0,614,0.020314
luigi,25,Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,4837,1152,628,0.006216
luigi,25,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,4837,1152,628,0.008386
luigi,25,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28428,4480,790,0.012496
luigi,25,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,28428,2816,790,0.016645
luigi,25,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,15117,1664,895,0.013192
luigi,25,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,25226,8832,3289,0.019511
luigi,25,Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,21065,0,844,0.030578
luigi,25,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21065,0,844,0.031277
luigi,25,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,21065,0,1084,0.031757
luigi,25,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,21065,0,1502,0.032593
luigi,25,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21065,0,844,0.034771
luigi,26,Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,7193,0,1019,0.000767
luigi,26,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,7193,0,1019,0.001304
luigi,26,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,7193,0,1230,0.001726
luigi,26,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,7193,0,1541,0.002348
luigi,26,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7193,0,1019,0.003987
luigi,26,Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,21722,0,1121,0.005155
luigi,26,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21722,1664,1121,0.005687
luigi,26,Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,9670,0,1237,0.002725
luigi,26,Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,14443,0,2449,0.006103
luigi,26,Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,12981,0,1092,0.013590
luigi,26,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12981,0,1092,0.017483
luigi,26,Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,9583,0,510,0.001409
luigi,26,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9583,0,510,0.001884
luigi,26,Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,7462,0,488,0.002396
luigi,26,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,7462,0,488,0.002841
luigi,26,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,7462,0,699,0.003263
luigi,26,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,7462,0,2134,0.006134
luigi,26,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7462,0,488,0.005069
luigi,26,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,7462,1792,561,0.002584
luigi,26,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,7462,1792,1287,0.004036
luigi,26,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,7462,0,503,0.008502
luigi,26,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7462,1536,503,0.009000
luigi,26,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8463,0,457,0.001202
luigi,26,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,6614,0,407,0.002467
luigi,26,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,6614,0,886,0.003426
luigi,26,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9161,0,458,0.013050
luigi,26,Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,12986,0,2204,0.004922
luigi,26,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21360,0,2234,0.009808
luigi,26,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,14448,3328,3755,0.010373
luigi,26,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9674,0,2169,0.016826
luigi,26,Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8804,2816,653,0.006366
luigi,26,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8804,2816,653,0.009663
luigi,26,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18546,1664,705,0.010509
luigi,26,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18546,1664,705,0.014644
luigi,26,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,10976,0,764,0.011952
luigi,26,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,14826,1664,2142,0.016163
luigi,26,Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8066,0,653,0.013759
luigi,26,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8066,0,653,0.014234
luigi,26,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,8066,0,874,0.014676
luigi,26,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,8066,0,1517,0.015962
luigi,26,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8066,1664,653,0.014741
luigi,28,Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,10177,0,573,0.000738
luigi,28,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,10177,0,573,0.001225
luigi,28,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,10177,0,742,0.001563
luigi,28,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,10177,0,1213,0.002505
luigi,28,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10177,0,573,0.003662
luigi,28,Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,15152,1664,659,0.003293
luigi,28,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,15152,1664,659,0.003846
luigi,28,Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,5944,0,580,0.001338
luigi,28,Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,12513,1664,1637,0.004626
luigi,28,Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,10192,1536,616,0.010585
luigi,28,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10192,0,616,0.013585
luigi,28,Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6956,0,311,0.000929
luigi,28,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,6956,0,311,0.001335
luigi,28,Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,24289,4608,488,0.005366
luigi,28,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24289,4608,488,0.006011
luigi,28,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,24289,4608,661,0.006357
luigi,28,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,24289,4608,1059,0.007153
luigi,28,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24289,4608,488,0.009240
luigi,28,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,11282,3200,585,0.003270
luigi,28,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,23917,11136,4570,0.012614
luigi,28,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8852,0,348,0.010091
luigi,28,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8852,0,348,0.012260
luigi,28,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5011,0,307,0.000882
luigi,28,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20879,3328,545,0.005561
luigi,28,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,8637,0,975,0.004109
luigi,28,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8637,0,366,0.011915
luigi,28,Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,7520,0,1002,0.002339
luigi,28,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,26007,4992,1184,0.007747
luigi,28,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,22348,6656,3920,0.011929
luigi,28,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,11821,0,1075,0.017713
luigi,28,Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6097,0,594,0.006347
luigi,28,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,6097,0,594,0.008942
luigi,28,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12952,0,688,0.009451
luigi,28,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12952,0,688,0.012124
luigi,28,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,20970,3584,1234,0.014849
luigi,28,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,10447,3712,1218,0.009694
luigi,28,Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,10447,0,666,0.016733
luigi,28,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,10447,0,666,0.017231
luigi,28,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,10447,0,1050,0.017999
luigi,28,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,10447,0,1378,0.018655
luigi,28,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10447,0,666,0.019719
luigi,29,Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,23098,0,851,0.001495
luigi,29,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23098,0,851,0.002146
luigi,29,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,23098,0,1161,0.002766
luigi,29,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,23098,0,1604,0.003652
luigi,29,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23098,0,851,0.005398
luigi,29,Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,20424,0,843,0.005110
luigi,29,Agent4LR-M1R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,20424,0,843,0.005741
luigi,29,Agent4LR-M1R1-M2R2-M1R1,4.0,4.0,0,0,0,1,1,0.3333333333333333,14610,4736,1012,0.003272
luigi,29,Agent4LR-M1R1-M2R3-M1R1,3.0,3.0,0,0,1,1,1,0.2222222222222222,12110,0,1813,0.005087
luigi,29,Agent4LR-M1R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.2222222222222222,14486,0,813,0.016719
luigi,29,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14486,0,813,0.019933
luigi,29,Agent4LR-M2R1-M1R1-M1R1,7.0,7.0,0,0,0,0,0,0.6666666666666666,22898,2304,566,0.001802
luigi,29,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,22898,2304,566,0.002429
luigi,29,Agent4LR-M2R1-M2R1-M1R1,4.0,4.0,0,0,0,1,1,0.3333333333333333,12608,1664,483,0.003271
luigi,29,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12608,1664,483,0.003744
luigi,29,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,12608,1664,810,0.004398
luigi,29,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,12608,1664,1312,0.005402
luigi,29,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12608,1664,483,0.006106
luigi,29,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,12384,1664,613,0.003948
luigi,29,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,6596,0,1040,0.003729
luigi,29,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12538,0,495,0.015534
luigi,29,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12538,0,495,0.017896
luigi,29,Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,21204,0,1222,0.003184
luigi,29,Agent4LR-M2R2-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,14990,0,1136,0.006019
luigi,29,Agent4LR-M2R2-M2R2-M2R2,2.0,2.0,0,1,1,1,1,0.1111111111111111,10038,0,1452,0.005414
luigi,29,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14782,0,1150,0.021804
luigi,29,Agent4LR-M2R3-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.3333333333333333,15113,0,651,0.001804
luigi,29,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,13644,0,629,0.004669
luigi,29,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,11121,1536,2381,0.007197
luigi,29,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,11121,0,636,0.016319
luigi,29,Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,5182,0,567,0.005812
luigi,29,Agent4LR-M3R1-M1R1-M3R1,7.5,7.5,0,0,0,0,0,0.7222222222222222,5182,0,567,0.008094
luigi,29,Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,16690,3328,691,0.009244
luigi,29,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16690,3328,691,0.012120
luigi,29,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,7412,0,864,0.010263
luigi,29,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,13982,1664,2039,0.014213
luigi,29,Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,9458,0,639,0.015400
luigi,29,Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,9458,0,639,0.015869
luigi,29,Agent4LR-M3R1-M3R1-M2R2,2.0,2.0,0,1,1,1,1,0.1111111111111111,9458,0,898,0.016386
luigi,29,Agent4LR-M3R1-M3R1-M2R3,2.0,2.0,0,1,1,1,1,0.1111111111111111,9458,0,1288,0.017166
luigi,29,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9458,0,639,0.018212
luigi,31,Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,17029,0,1207,0.001334
luigi,31,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17029,0,1207,0.002034
luigi,31,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,17029,0,1323,0.002266
luigi,31,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,17029,0,1549,0.002718
luigi,31,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17029,0,1207,0.005534
luigi,31,Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,33427,7552,1273,0.006463
luigi,31,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,33427,7552,1273,0.007432
luigi,31,Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,33427,8704,1541,0.007504
luigi,31,Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,38273,16512,2993,0.009081
luigi,31,Agent4LR-M1R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,27003,0,1257,0.029317
luigi,31,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27003,1792,1257,0.033679
luigi,31,Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,11094,1280,683,0.001790
luigi,31,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,11094,1280,683,0.002509
luigi,31,Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,35355,6400,829,0.008032
luigi,31,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,35355,6400,829,0.009057
luigi,31,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,35355,6400,1134,0.009667
luigi,31,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,35355,6400,1587,0.010573
luigi,31,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,35355,6400,829,0.014179
luigi,31,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,7052,0,828,0.003419
luigi,31,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,25753,9728,3382,0.011013
luigi,31,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,30812,2688,863,0.036798
luigi,31,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,30812,0,863,0.042016
luigi,31,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,47445,1920,863,0.003541
luigi,31,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21526,1664,710,0.006427
luigi,31,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,9718,0,1001,0.004431
luigi,31,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27805,0,760,0.037763
luigi,31,Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,18877,0,701,0.002106
luigi,31,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27379,1664,745,0.007960
luigi,31,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,17570,0,3071,0.010534
luigi,31,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23866,3072,737,0.029338
luigi,31,Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,16169,1152,672,0.006378
luigi,31,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16169,1152,672,0.011022
luigi,31,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,42366,6016,796,0.015295
luigi,31,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,42366,6016,796,0.021288
luigi,31,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,29069,9472,1682,0.017157
luigi,31,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,21589,3968,2762,0.017330
luigi,31,Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,31282,3456,780,0.036794
luigi,31,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31282,3456,780,0.037831
luigi,31,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,31282,3456,878,0.038027
luigi,31,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,31282,3456,1492,0.039255
luigi,31,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,31282,3456,780,0.043015
luigi,33,Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,39912,0,924,0.002365
luigi,33,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,39912,0,924,0.003500
luigi,33,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,39912,0,1077,0.003806
luigi,33,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,39912,0,1815,0.005282
luigi,33,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,39912,0,924,0.009172
luigi,33,Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,29669,3328,843,0.006291
luigi,33,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29669,3328,843,0.007244
luigi,33,Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,19882,1408,1172,0.005091
luigi,33,Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,16636,3072,1895,0.005372
luigi,33,Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,23693,3072,863,0.026428
luigi,33,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23693,0,863,0.031581
luigi,33,Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8877,1792,614,0.001521
luigi,33,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8877,1792,614,0.002050
luigi,33,Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,19361,0,652,0.005356
luigi,33,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19361,0,652,0.006144
luigi,33,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,19361,0,826,0.006492
luigi,33,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,19361,0,1634,0.008108
luigi,33,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,19361,0,652,0.010085
luigi,33,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,19361,5120,1216,0.006120
luigi,33,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,22897,1664,2482,0.010314
luigi,33,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27738,1664,794,0.032992
luigi,33,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27738,0,794,0.038011
luigi,33,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,22856,0,1485,0.003876
luigi,33,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,36860,5376,1536,0.011077
luigi,33,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,25689,4352,1816,0.009075
luigi,33,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26664,0,1521,0.037842
luigi,33,Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,14561,0,822,0.002240
luigi,33,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,25088,1664,860,0.007618
luigi,33,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,23158,8832,5046,0.013894
luigi,33,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16703,0,886,0.023825
luigi,33,Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6879,0,724,0.007558
luigi,33,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,6879,0,724,0.010673
