Project,BugId,Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
matplotlib,5,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
matplotlib,5,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
matplotlib,8,Ochiai,,,0,0,0,0,0,,0,0,0,
matplotlib,8,SBIR,,,0,0,0,0,0,,0,0,0,
matplotlib,8,BoostN,,,0,0,0,0,0,,0,0,0,
matplotlib,10,Ochiai,,,0,0,0,0,0,,0,0,0,
matplotlib,10,SBIR,,,0,0,0,0,0,,0,0,0,
matplotlib,10,BoostN,,,0,0,0,0,0,,0,0,0,
matplotlib,11,Ochiai,,,0,0,0,0,0,,0,0,0,
matplotlib,11,SBIR,,,0,0,0,0,0,,0,0,0,
matplotlib,11,BoostN,,,0,0,0,0,0,,0,0,0,
matplotlib,13,Ochiai,1.5,1.5,0,1,1,1,1,0.045454545454545456,0,0,0,
matplotlib,13,SBIR,2.0,2.0,0,1,1,1,1,0.09090909090909091,0,0,0,
matplotlib,13,BoostN,2.0,2.0,0,1,1,1,1,0.09090909090909091,0,0,0,
matplotlib,14,Ochiai,,,0,0,0,0,0,,0,0,0,
matplotlib,14,SBIR,,,0,0,0,0,0,,0,0,0,
matplotlib,14,BoostN,,,0,0,0,0,0,,0,0,0,
matplotlib,16,Ochiai,,,0,0,0,0,0,,0,0,0,
matplotlib,16,SBIR,,,0,0,0,0,0,,0,0,0,
matplotlib,16,BoostN,,,0,0,0,0,0,,0,0,0,
matplotlib,17,Ochiai,,,0,0,0,0,0,,0,0,0,
matplotlib,17,SBIR,,,0,0,0,0,0,,0,0,0,
matplotlib,17,BoostN,,,0,0,0,0,0,,0,0,0,
matplotlib,20,Ochiai,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
matplotlib,20,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
matplotlib,20,BoostN,8.0,8.0,0,0,0,0,0,0.5,0,0,0,
matplotlib,21,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
matplotlib,21,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
matplotlib,21,BoostN,6.0,6.0,0,0,0,0,0,0.45454545454545453,0,0,0,
matplotlib,23,Ochiai,2.5,2.5,0,0,1,1,1,0.10714285714285714,0,0,0,
matplotlib,23,SBIR,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
matplotlib,23,BoostN,6.0,6.0,0,0,0,0,0,0.35714285714285715,0,0,0,
matplotlib,24,Ochiai,3.0,3.0,0,0,1,1,1,0.15384615384615385,0,0,0,
matplotlib,24,SBIR,3.0,3.0,0,0,1,1,1,0.15384615384615385,0,0,0,
matplotlib,24,BoostN,12.0,12.0,0,0,0,0,0,0.8461538461538461,0,0,0,
matplotlib,25,Ochiai,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
matplotlib,25,SBIR,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
matplotlib,25,BoostN,6.0,6.0,0,0,0,0,0,0.35714285714285715,0,0,0,
matplotlib,29,Ochiai,5.0,5.0,0,0,0,0,1,0.2857142857142857,0,0,0,
matplotlib,29,SBIR,5.0,5.0,0,0,0,0,1,0.2857142857142857,0,0,0,
matplotlib,29,BoostN,8.0,8.0,0,0,0,0,0,0.5,0,0,0,
matplotlib,30,Ochiai,,,0,0,0,0,0,,0,0,0,
matplotlib,30,SBIR,,,0,0,0,0,0,,0,0,0,
matplotlib,30,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,1,Ochiai,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
pandas,1,SBIR,7.0,7.0,0,0,0,0,0,0.4,0,0,0,
pandas,1,BoostN,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
pandas,2,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,2,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,2,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,3,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,3,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,3,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,4,Ochiai,4.0,4.0,0,0,0,1,1,0.21428571428571427,0,0,0,
pandas,4,SBIR,6.0,6.0,0,0,0,0,0,0.35714285714285715,0,0,0,
pandas,4,BoostN,6.0,6.0,0,0,0,0,0,0.35714285714285715,0,0,0,
pandas,6,Ochiai,4.0,4.0,0,0,0,1,1,0.23076923076923078,0,0,0,
pandas,6,SBIR,6.0,6.0,0,0,0,0,0,0.38461538461538464,0,0,0,
pandas,6,BoostN,2.0,2.0,0,1,1,1,1,0.07692307692307693,0,0,0,
pandas,8,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,8,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,8,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,9,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,9,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,9,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,10,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,10,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,10,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,12,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,12,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,12,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,14,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,14,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,14,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,15,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,15,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,15,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,17,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,17,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,17,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,18,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,18,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,18,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,19,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,19,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,19,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,20,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,20,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,20,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,21,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,21,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,21,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,22,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,22,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,22,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,23,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,23,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,23,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,24,Ochiai,8.0,8.0,0,0,0,0,0,0.5,0,0,0,
pandas,24,SBIR,8.0,8.0,0,0,0,0,0,0.5,0,0,0,
pandas,24,BoostN,3.0,3.0,0,0,1,1,1,0.14285714285714285,0,0,0,
pandas,25,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,25,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,25,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,27,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,27,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,27,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,28,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,28,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,28,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,29,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,29,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,29,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,30,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,30,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,30,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,31,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,31,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,31,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,32,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,32,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,32,BoostN,6.0,6.0,0,0,0,0,0,0.38461538461538464,0,0,0,
pandas,33,Ochiai,3.5,3.5,0,0,0,1,1,0.19230769230769232,0,0,0,
pandas,33,SBIR,4.0,4.0,0,0,0,1,1,0.23076923076923078,0,0,0,
pandas,33,BoostN,12.5,12.5,0,0,0,0,0,0.8846153846153846,0,0,0,
pandas,34,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,34,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,34,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,35,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,35,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,35,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,37,Ochiai,2.5,2.5,0,0,1,1,1,0.125,0,0,0,
pandas,37,SBIR,3.0,3.0,0,0,1,1,1,0.16666666666666666,0,0,0,
pandas,37,BoostN,7.0,7.0,0,0,0,0,0,0.5,0,0,0,
pandas,38,Ochiai,2.0,2.0,0,1,1,1,1,0.09090909090909091,0,0,0,
pandas,38,SBIR,2.0,2.0,0,1,1,1,1,0.09090909090909091,0,0,0,
pandas,38,BoostN,7.0,7.0,0,0,0,0,0,0.5454545454545454,0,0,0,
pandas,39,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,39,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,39,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,41,Ochiai,3.0,3.0,0,0,1,1,1,0.18181818181818182,0,0,0,
pandas,41,SBIR,4.0,4.0,0,0,0,1,1,0.2727272727272727,0,0,0,
pandas,41,BoostN,8.0,8.0,0,0,0,0,0,0.6363636363636364,0,0,0,
pandas,42,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,42,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,42,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,43,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,43,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,43,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,44,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,44,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,44,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,45,Ochiai,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
pandas,45,SBIR,3.0,3.0,0,0,1,1,1,0.14285714285714285,0,0,0,
pandas,45,BoostN,9.0,9.0,0,0,0,0,0,0.5714285714285714,0,0,0,
pandas,46,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,46,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,46,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,47,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,47,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,47,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,48,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,48,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,48,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,49,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,49,SBIR,2.0,2.0,0,1,1,1,1,0.07692307692307693,0,0,0,
pandas,49,BoostN,7.0,7.0,0,0,0,0,0,0.46153846153846156,0,0,0,
pandas,50,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,50,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,50,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,52,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,52,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,52,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,53,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,53,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,53,BoostN,6.0,6.0,0,0,0,0,0,0.4166666666666667,0,0,0,
pandas,54,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,54,SBIR,2.0,2.0,0,1,1,1,1,0.06666666666666667,0,0,0,
pandas,54,BoostN,4.0,4.0,0,0,0,1,1,0.2,0,0,0,
pandas,55,Ochiai,6.0,6.0,0,0,0,0,0,0.4166666666666667,0,0,0,
pandas,55,SBIR,6.0,6.0,0,0,0,0,0,0.4166666666666667,0,0,0,
pandas,55,BoostN,6.0,6.0,0,0,0,0,0,0.4166666666666667,0,0,0,
pandas,56,Ochiai,8.0,8.0,0,0,0,0,0,0.5384615384615384,0,0,0,
pandas,56,SBIR,8.0,8.0,0,0,0,0,0,0.5384615384615384,0,0,0,
pandas,56,BoostN,11.5,11.5,0,0,0,0,0,0.8076923076923077,0,0,0,
pandas,58,Ochiai,7.0,7.0,0,0,0,0,0,0.4,0,0,0,
pandas,58,SBIR,7.0,7.0,0,0,0,0,0,0.4,0,0,0,
pandas,58,BoostN,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
pandas,59,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,59,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,59,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,60,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,60,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,60,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,61,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,61,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,61,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,62,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,62,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,62,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,63,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,63,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,63,BoostN,12.0,12.0,0,0,0,0,0,0.7857142857142857,0,0,0,
pandas,64,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,64,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,64,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,65,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,65,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,65,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,66,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,66,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,66,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,67,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,67,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,67,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,70,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,70,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,70,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,71,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,71,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,71,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,72,Ochiai,3.5,3.5,0,0,0,1,1,0.17857142857142858,0,0,0,
pandas,72,SBIR,5.0,5.0,0,0,0,0,1,0.2857142857142857,0,0,0,
pandas,72,BoostN,9.0,9.0,0,0,0,0,0,0.5714285714285714,0,0,0,
pandas,73,Ochiai,7.0,7.0,0,0,0,0,0,0.4,0,0,0,
pandas,73,SBIR,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
pandas,73,BoostN,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
pandas,74,Ochiai,6.0,6.0,0,0,0,0,0,0.45454545454545453,0,0,0,
pandas,74,SBIR,6.0,6.0,0,0,0,0,0,0.45454545454545453,0,0,0,
pandas,74,BoostN,3.0,3.0,0,0,1,1,1,0.18181818181818182,0,0,0,
pandas,75,Ochiai,7.0,7.0,0,0,0,0,0,0.46153846153846156,0,0,0,
pandas,75,SBIR,7.0,7.0,0,0,0,0,0,0.46153846153846156,0,0,0,
pandas,75,BoostN,2.0,2.0,0,1,1,1,1,0.07692307692307693,0,0,0,
pandas,76,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,76,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,76,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,77,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,77,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,77,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,79,Ochiai,4.0,4.0,0,0,0,1,1,0.2727272727272727,0,0,0,
pandas,79,SBIR,6.0,6.0,0,0,0,0,0,0.45454545454545453,0,0,0,
pandas,79,BoostN,3.0,3.0,0,0,1,1,1,0.18181818181818182,0,0,0,
pandas,80,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,80,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,80,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,81,Ochiai,8.0,8.0,0,0,0,0,0,0.4666666666666667,0,0,0,
pandas,81,SBIR,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
pandas,81,BoostN,9.0,9.0,0,0,0,0,0,0.5333333333333333,0,0,0,
pandas,82,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,82,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,82,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,83,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,83,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,83,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,84,Ochiai,2.5,2.5,0,0,1,1,1,0.13636363636363635,0,0,0,
pandas,84,SBIR,3.0,3.0,0,0,1,1,1,0.18181818181818182,0,0,0,
pandas,84,BoostN,6.0,6.0,0,0,0,0,0,0.45454545454545453,0,0,0,
pandas,86,Ochiai,3.0,3.0,0,0,1,1,1,0.16666666666666666,0,0,0,
pandas,86,SBIR,3.0,3.0,0,0,1,1,1,0.16666666666666666,0,0,0,
pandas,86,BoostN,8.0,8.0,0,0,0,0,0,0.5833333333333334,0,0,0,
pandas,87,Ochiai,7.0,7.0,0,0,0,0,0,0.4,0,0,0,
pandas,87,SBIR,7.0,7.0,0,0,0,0,0,0.4,0,0,0,
pandas,87,BoostN,2.0,2.0,0,1,1,1,1,0.06666666666666667,0,0,0,
pandas,88,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,88,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,88,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,89,Ochiai,3.0,3.0,0,0,1,1,1,0.14285714285714285,0,0,0,
pandas,89,SBIR,4.0,4.0,0,0,0,1,1,0.21428571428571427,0,0,0,
pandas,89,BoostN,6.0,6.0,0,0,0,0,0,0.35714285714285715,0,0,0,
pandas,90,Ochiai,10.0,10.0,0,0,0,0,0,0.8181818181818182,0,0,0,
pandas,90,SBIR,10.0,10.0,0,0,0,0,0,0.8181818181818182,0,0,0,
pandas,90,BoostN,3.0,3.0,0,0,1,1,1,0.18181818181818182,0,0,0,
pandas,91,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,91,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,91,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,92,Ochiai,5.0,5.0,0,0,0,0,1,0.25,0,0,0,
pandas,92,SBIR,9.0,9.0,0,0,0,0,0,0.5,0,0,0,
pandas,92,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,93,Ochiai,3.0,3.0,0,0,1,1,1,0.07142857142857142,0,0,0,
pandas,93,SBIR,3.0,3.5,0,0,1,1,1,0.14285714285714285,0,0,0,
pandas,93,BoostN,4.0,8.25,0,0,0,1,1,0.75,0,0,0,
pandas,94,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,94,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,94,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,96,Ochiai,2.0,2.0,0,1,1,1,1,0.08333333333333333,0,0,0,
pandas,96,SBIR,2.0,2.0,0,1,1,1,1,0.08333333333333333,0,0,0,
pandas,96,BoostN,4.0,4.0,0,0,0,1,1,0.25,0,0,0,
pandas,97,Ochiai,4.5,7.0,0,0,0,0,1,0.5769230769230769,0,0,0,
pandas,97,SBIR,8.0,9.0,0,0,0,0,0,0.6153846153846154,0,0,0,
pandas,97,BoostN,1.0,3.5,1,1,1,1,1,0.3076923076923077,0,0,0,
pandas,98,Ochiai,3.0,3.0,0,0,1,1,1,0.16666666666666666,0,0,0,
pandas,98,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,98,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,99,Ochiai,9.0,9.0,0,0,0,0,0,0.5333333333333333,0,0,0,
pandas,99,SBIR,9.0,9.0,0,0,0,0,0,0.5333333333333333,0,0,0,
pandas,99,BoostN,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
pandas,102,Ochiai,3.5,3.5,0,0,0,1,1,0.17857142857142858,0,0,0,
pandas,102,SBIR,5.0,5.0,0,0,0,0,1,0.2857142857142857,0,0,0,
pandas,102,BoostN,7.0,7.0,0,0,0,0,0,0.42857142857142855,0,0,0,
pandas,103,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,103,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,103,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,105,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,105,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,105,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,106,Ochiai,3.5,3.5,0,0,0,1,1,0.25,0,0,0,
pandas,106,SBIR,6.0,6.0,0,0,0,0,0,0.5,0,0,0,
pandas,106,BoostN,10.0,10.0,0,0,0,0,0,0.9,0,0,0,
pandas,107,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,107,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,107,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,110,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,110,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,110,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,111,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,111,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,111,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,112,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,112,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,112,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,114,Ochiai,6.0,6.0,0,0,0,0,0,0.38461538461538464,0,0,0,
pandas,114,SBIR,6.0,6.0,0,0,0,0,0,0.38461538461538464,0,0,0,
pandas,114,BoostN,7.0,7.0,0,0,0,0,0,0.46153846153846156,0,0,0,
pandas,116,Ochiai,6.0,6.0,0,0,0,0,0,0.4166666666666667,0,0,0,
pandas,116,SBIR,6.0,6.0,0,0,0,0,0,0.4166666666666667,0,0,0,
pandas,116,BoostN,6.0,6.0,0,0,0,0,0,0.4166666666666667,0,0,0,
pandas,117,Ochiai,4.0,4.0,0,0,0,1,1,0.23076923076923078,0,0,0,
pandas,117,SBIR,7.0,7.0,0,0,0,0,0,0.46153846153846156,0,0,0,
pandas,117,BoostN,6.0,6.0,0,0,0,0,0,0.38461538461538464,0,0,0,
pandas,118,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
pandas,118,SBIR,2.0,2.0,0,1,1,1,1,0.07692307692307693,0,0,0,
pandas,118,BoostN,7.0,7.0,0,0,0,0,0,0.46153846153846156,0,0,0,
pandas,119,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,119,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,119,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,120,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,120,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,120,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,121,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,121,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,121,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,122,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,122,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,122,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,123,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,123,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,123,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,124,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,124,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,124,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,125,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,125,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,125,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,126,Ochiai,2.0,2.0,0,1,1,1,1,0.08333333333333333,0,0,0,
pandas,126,SBIR,2.0,2.0,0,1,1,1,1,0.08333333333333333,0,0,0,
pandas,126,BoostN,2.0,2.0,0,1,1,1,1,0.08333333333333333,0,0,0,
pandas,127,Ochiai,7.0,7.0,0,0,0,0,0,0.42857142857142855,0,0,0,
pandas,127,SBIR,7.0,7.0,0,0,0,0,0,0.42857142857142855,0,0,0,
pandas,127,BoostN,6.0,6.0,0,0,0,0,0,0.35714285714285715,0,0,0,
pandas,129,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,129,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,129,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,130,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,130,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,130,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,131,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,131,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,131,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,132,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,132,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,132,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,133,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,133,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,133,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,134,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,134,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,134,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,135,Ochiai,,,0,0,0,0,0,,0,0,0,
pandas,135,SBIR,,,0,0,0,0,0,,0,0,0,
pandas,135,BoostN,,,0,0,0,0,0,,0,0,0,
pandas,136,Ochiai,,,0,0,0,0,0,,0,0,0,
