Project,BugId,Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Closure,122,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23085,8064,535,0.008472
Closure,122,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,21713,11008,804,0.004559
Closure,122,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,17641,10368,1685,0.005447
Closure,122,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,15066,10240,519,0.007823
Closure,122,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15066,9600,533,0.009885
Closure,122,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5342,1152,496,0.001253
Closure,122,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5342,1152,759,0.002132
Closure,122,Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5342,1152,1250,0.003114
Closure,122,Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5342,1152,510,0.003511
Closure,122,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27827,7424,658,0.006602
Closure,122,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,17096,7040,1280,0.005250
Closure,122,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,17096,7040,2057,0.006804
Closure,122,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,17096,8320,885,0.006078
Closure,122,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16958,9856,654,0.012428
Closure,122,Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.058823529411764705,6939,0,516,0.001372
Closure,122,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,22835,4352,704,0.006138
Closure,122,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,13423,5760,6216,0.014492
Closure,122,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8831,4608,566,0.007421
Closure,122,Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.058823529411764705,9515,1664,859,0.008808
Closure,122,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9515,2688,859,0.010831
Closure,122,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29790,12416,1005,0.013390
Closure,122,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,29790,14080,1005,0.015972
Closure,122,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,25210,16896,1332,0.013904
Closure,122,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,14980,10368,2928,0.014798
Closure,122,Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,17920,10368,967,0.018328
Closure,122,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17920,8704,967,0.019055
Closure,122,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,17920,8704,1310,0.019741
Closure,122,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,17920,8704,1596,0.020313
Closure,122,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17920,8704,967,0.022278
Closure,123,Agent4LR-M1R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,9368,2176,962,0.000745
Closure,123,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9368,2176,962,0.001389
Closure,123,Agent4LR-M1R1-M1R1-M2R2,3.0,3.0,0,0,1,1,1,0.13333333333333333,9368,2176,1222,0.001909
Closure,123,Agent4LR-M1R1-M1R1-M2R3,2.0,2.0,0,1,1,1,1,0.06666666666666667,9368,2176,1621,0.002707
Closure,123,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9368,2176,962,0.004608
Closure,123,Agent4LR-M1R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,40073,20352,1064,0.004318
Closure,123,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,40073,20352,1064,0.005932
Closure,123,Agent4LR-M1R1-M2R2-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,53892,35584,1611,0.005594
Closure,123,Agent4LR-M1R1-M2R3-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,40073,30080,5087,0.011523
Closure,123,Agent4LR-M1R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,40073,23808,1106,0.016247
Closure,123,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,40073,22528,1106,0.025996
Closure,123,Agent4LR-M2R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,44660,23680,944,0.002814
Closure,123,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,44660,23680,944,0.004665
Closure,123,Agent4LR-M2R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,56232,13440,966,0.011090
Closure,123,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,56232,13440,966,0.012966
Closure,123,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,56232,13440,1215,0.013464
Closure,123,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,56232,13440,1430,0.013894
Closure,123,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,56232,13440,966,0.022344
Closure,123,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,45583,32128,1200,0.006567
Closure,123,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,45233,33664,5877,0.015488
Closure,123,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,45583,29312,944,0.024876
Closure,123,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,45583,23680,944,0.032899
Closure,123,Agent4LR-M2R2-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,8867,1920,1091,0.002626
Closure,123,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,8867,1920,1209,0.003473
Closure,123,Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,8867,1920,1278,0.003611
Closure,123,Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8867,1920,1091,0.006289
Closure,123,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,74387,33408,1315,0.013710
Closure,123,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,56200,34176,2822,0.012004
Closure,123,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,56200,35840,3044,0.012074
Closure,123,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,56200,34176,2678,0.021090
Closure,123,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,37819,23808,1199,0.023272
Closure,123,Agent4LR-M2R3-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,60576,37248,1470,0.003898
Closure,123,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,50694,24960,1378,0.009813
Closure,123,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,53444,24960,7128,0.022001
Closure,123,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,43756,26368,1413,0.028537
Closure,123,Agent4LR-M3R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,13239,7296,1023,0.010761
Closure,123,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,13239,6016,1023,0.015289
Closure,123,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,54827,18816,1125,0.020099
Closure,123,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,54827,20992,1125,0.025841
Closure,123,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,39267,27776,1363,0.016186
Closure,123,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,47091,35456,4638,0.022861
Closure,123,Agent4LR-M3R1-M3R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,46892,30592,1103,0.026892
Closure,123,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,46892,29312,1103,0.028574
Closure,123,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,46892,29312,1244,0.028856
Closure,123,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,46892,29312,1506,0.029380
Closure,123,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,46892,29312,1103,0.036669
Closure,124,Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,18001,3328,839,0.001071
Closure,124,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18001,3328,839,0.001735
Closure,124,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,18001,3328,1005,0.002067
Closure,124,Agent4LR-M1R1-M1R1-M2R3,2.0,2.0,0,1,1,1,1,0.06666666666666667,18001,3328,1698,0.003453
Closure,124,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18001,3328,839,0.005055
Closure,124,Agent4LR-M1R1-M2R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,35381,11776,871,0.005833
Closure,124,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,35381,11776,871,0.006782
Closure,124,Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,15529,5632,1228,0.003262
Closure,124,Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,18788,11008,3319,0.007482
Closure,124,Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,26148,19968,911,0.011281
Closure,124,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26148,16512,911,0.016287
Closure,124,Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,10736,3072,420,0.001153
Closure,124,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,10736,3072,420,0.001697
Closure,124,Agent4LR-M2R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,31934,13056,524,0.005214
Closure,124,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31934,13056,524,0.006094
Closure,124,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,31934,13056,739,0.006524
Closure,124,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,31934,13056,1590,0.008226
Closure,124,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,31934,13056,524,0.010494
Closure,124,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,32903,15488,519,0.005779
Closure,124,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,20584,10496,2448,0.007680
Closure,124,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17250,9728,506,0.010762
Closure,124,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17250,8064,506,0.014549
Closure,124,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6899,0,1041,0.002448
Closure,124,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,6899,0,1240,0.003328
Closure,124,Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,6899,0,1745,0.004338
Closure,124,Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,6899,0,1041,0.005342
Closure,124,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24255,3328,1221,0.007757
Closure,124,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,16423,7680,2022,0.006422
Closure,124,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,16423,9344,2775,0.007553
Closure,124,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,16423,9472,1852,0.007484
Closure,124,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23981,14464,1207,0.017341
Closure,124,Agent4LR-M2R3-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,17158,8448,936,0.002090
Closure,124,Agent4LR-M2R3-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,26655,4480,952,0.007560
Closure,124,Agent4LR-M2R3-M2R3-M2R3,3.0,3.0,0,0,1,1,1,0.13333333333333333,10077,2688,3476,0.008866
Closure,124,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27389,16896,1044,0.019291
Closure,124,Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,14028,7296,897,0.008399
Closure,124,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14028,7296,897,0.011774
Closure,124,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,32157,6144,985,0.015044
Closure,124,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,32157,7808,985,0.018070
Closure,124,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,19896,11776,1869,0.013762
Closure,124,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,12887,6144,3306,0.015742
Closure,124,Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,22994,13696,941,0.017931
Closure,124,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,22994,13696,941,0.018734
Closure,124,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,22994,13696,1147,0.019145
Closure,124,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,22994,13696,1361,0.019574
Closure,124,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,22994,13696,941,0.022745
Closure,125,Agent4LR-M1R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,12507,2816,942,0.000863
Closure,125,Agent4LR-M1R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,12507,2816,942,0.001674
Closure,125,Agent4LR-M1R1-M1R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,12507,2816,1165,0.002120
Closure,125,Agent4LR-M1R1-M1R1-M2R3,2.0,2.0,0,1,1,1,1,0.05263157894736842,12507,2816,1273,0.002336
Closure,125,Agent4LR-M1R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,12507,2816,942,0.005732
Closure,125,Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,57604,32896,1146,0.006202
Closure,125,Agent4LR-M1R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,57604,32512,1146,0.007626
Closure,125,Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,49404,33792,1590,0.005241
Closure,125,Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,38777,23808,3777,0.009541
Closure,125,Agent4LR-M1R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,36450,26112,1094,0.013703
Closure,125,Agent4LR-M1R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,36450,22400,1094,0.020794
Closure,125,Agent4LR-M2R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,9729,4352,322,0.001204
Closure,125,Agent4LR-M2R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,9729,6016,322,0.001423
Closure,125,Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,60250,29056,526,0.008034
Closure,125,Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,60250,29056,526,0.009577
Closure,125,Agent4LR-M2R1-M2R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,60250,30720,1018,0.010186
Closure,125,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,60250,30720,1885,0.011921
Closure,125,Agent4LR-M2R1-M2R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,60250,31104,526,0.014986
Closure,125,Agent4LR-M2R1-M2R2-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,28769,17152,1113,0.005559
Closure,125,Agent4LR-M2R1-M2R3-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,40658,29184,4301,0.012200
Closure,125,Agent4LR-M2R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,39865,27392,530,0.015275
Closure,125,Agent4LR-M2R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,39865,26752,530,0.021014
Closure,125,Agent4LR-M2R2-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,9582,4224,371,0.001279
Closure,125,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,9582,2176,599,0.002419
Closure,125,Agent4LR-M2R2-M1R1-M2R3,2.0,2.0,0,1,1,1,1,0.05263157894736842,9582,2176,770,0.002761
Closure,125,Agent4LR-M2R2-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,9582,2176,371,0.004879
Closure,125,Agent4LR-M2R2-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,55456,20608,567,0.010361
Closure,125,Agent4LR-M2R2-M2R2-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,20031,3968,846,0.005807
Closure,125,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,20031,5632,1436,0.006613
Closure,125,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,20031,6272,663,0.008371
Closure,125,Agent4LR-M2R2-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,41036,25600,551,0.023704
Closure,125,Agent4LR-M2R3-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,67335,42112,884,0.002864
Closure,125,Agent4LR-M2R3-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,54066,28544,783,0.008660
Closure,125,Agent4LR-M2R3-M2R3-M2R3,2.0,2.0,0,1,1,1,1,0.05263157894736842,52024,32512,8119,0.021929
Closure,125,Agent4LR-M2R3-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,30886,16768,745,0.021053
Closure,125,Agent4LR-M3R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,12258,6144,859,0.010364
Closure,125,Agent4LR-M3R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,12258,6144,859,0.012931
Closure,125,Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,69483,33408,1021,0.019989
Closure,125,Agent4LR-M3R1-M2R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,69483,34560,1021,0.026187
Closure,125,Agent4LR-M3R1-M2R2-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,69196,54656,1549,0.019324
Closure,125,Agent4LR-M3R1-M2R3-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,56666,38144,2206,0.024907
Closure,125,Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,41718,30208,1047,0.024573
Closure,125,Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,41718,27392,1047,0.025893
Closure,125,Agent4LR-M3R1-M3R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,41718,27392,1252,0.026303
Closure,125,Agent4LR-M3R1-M3R1-M2R3,2.0,2.0,0,1,1,1,1,0.05263157894736842,41718,27392,2588,0.028975
Closure,125,Agent4LR-M3R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,41718,27392,1047,0.031801
Closure,126,Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,5558,0,527,0.000489
Closure,126,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5558,0,527,0.000896
Closure,126,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5558,0,723,0.001288
Closure,126,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5558,0,960,0.001762
Closure,126,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5558,0,527,0.002932
Closure,126,Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,60013,28544,740,0.007387
Closure,126,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,60013,28544,740,0.009222
Closure,126,Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,26116,9984,1313,0.005010
Closure,126,Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,51488,35328,6810,0.017110
Closure,126,Agent4LR-M1R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,43255,25216,743,0.018110
Closure,126,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,43255,25216,743,0.028100
Closure,126,Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,22164,4736,587,0.001870
Closure,126,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,22164,4736,587,0.003266
Closure,126,Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,37600,12288,603,0.006327
Closure,126,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,37600,12288,603,0.007841
Closure,126,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,37600,12288,891,0.008417
Closure,126,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,37600,12288,1382,0.009399
Closure,126,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,37600,12288,603,0.015412
Closure,126,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,30437,17408,838,0.005368
Closure,126,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,27062,10368,1637,0.007707
Closure,126,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,37935,28032,659,0.017108
Closure,126,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,37935,21248,659,0.026297
Closure,126,Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,27401,11392,1149,0.002869
Closure,126,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,27401,11392,1330,0.004714
Closure,126,Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,27401,11392,1614,0.005282
Closure,126,Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27401,11392,1149,0.011766
Closure,126,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,44657,18688,1173,0.009305
Closure,126,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,37283,17408,1848,0.009100
Closure,126,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,37283,17408,2139,0.009682
Closure,126,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,37283,18944,1723,0.012708
Closure,126,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26425,13056,1171,0.022037
Closure,126,Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,6635,1536,1987,0.004225
Closure,126,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,39896,7808,2133,0.012483
Closure,126,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,39044,15488,4221,0.014718
Closure,126,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26901,16512,2167,0.020848
Closure,126,Agent4LR-M3R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,63501,30848,1031,0.009078
Closure,126,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,63501,30848,1031,0.019008
Closure,126,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,59697,25600,924,0.016860
Closure,126,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,59697,25600,924,0.026007
Closure,126,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,38450,22144,1288,0.018245
Closure,126,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,37093,25728,4803,0.021890
Closure,126,Agent4LR-M3R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,17242,6272,842,0.018498
Closure,126,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17242,6272,842,0.019235
Closure,126,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,17242,6272,1089,0.019728
Closure,126,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,17242,6272,1094,0.019738
Closure,126,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17242,6272,842,0.022916
