Project,BugId,Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Closure,54,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,54,BoostN,10.0,10.0,0,0,0,0,0,0.47368421052631576,0,0,0,
Closure,55,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,55,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,55,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,56,Ochiai,2.0,2.0,0,1,1,1,1,0.06666666666666667,0,0,0,
Closure,56,SBIR,2.0,2.0,0,1,1,1,1,0.06666666666666667,0,0,0,
Closure,56,BoostN,10.0,10.0,0,0,0,0,0,0.6,0,0,0,
Closure,57,Ochiai,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Closure,57,SBIR,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Closure,57,BoostN,9.0,9.0,0,0,0,0,0,0.42105263157894735,0,0,0,
Closure,58,Ochiai,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Closure,58,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,58,BoostN,10.0,10.0,0,0,0,0,0,0.5294117647058824,0,0,0,
Closure,59,Ochiai,12.0,12.0,0,0,0,0,0,0.6875,0,0,0,
Closure,59,SBIR,10.0,10.0,0,0,0,0,0,0.5625,0,0,0,
Closure,59,BoostN,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Closure,60,Ochiai,5.0,5.0,0,0,0,0,1,0.21052631578947367,0,0,0,
Closure,60,SBIR,5.0,5.0,0,0,0,0,1,0.21052631578947367,0,0,0,
Closure,60,BoostN,10.0,10.0,0,0,0,0,0,0.47368421052631576,0,0,0,
Closure,61,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,61,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,61,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,62,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,62,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,62,BoostN,6.0,6.0,0,0,0,0,0,0.29411764705882354,0,0,0,
Closure,64,Ochiai,17.0,17.0,0,0,0,0,0,0.9411764705882353,0,0,0,
Closure,64,SBIR,16.0,16.0,0,0,0,0,0,0.8823529411764706,0,0,0,
Closure,64,BoostN,4.0,4.0,0,0,0,1,1,0.17647058823529413,0,0,0,
Closure,65,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,65,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,65,BoostN,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Closure,66,Ochiai,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,66,SBIR,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,66,BoostN,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,67,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,67,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,67,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,68,Ochiai,2.0,4.0,0,1,1,1,1,0.3333333333333333,0,0,0,
Closure,68,SBIR,1.0,3.0,1,1,1,1,1,0.2,0,0,0,
Closure,68,BoostN,5.0,6.666666666666667,0,0,0,0,1,0.3333333333333333,0,0,0,
Closure,69,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,69,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,69,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,70,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,70,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,70,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,71,Ochiai,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Closure,71,SBIR,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Closure,71,BoostN,3.0,3.0,0,0,1,1,1,0.125,0,0,0,
Closure,72,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,72,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,72,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,73,Ochiai,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Closure,73,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,73,BoostN,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,74,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,74,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,74,BoostN,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,75,Ochiai,2.5,2.5,0,0,1,1,1,0.07894736842105263,0,0,0,
Closure,75,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,75,BoostN,19.5,19.5,0,0,0,0,0,0.9736842105263158,0,0,0,
Closure,76,Ochiai,11.0,11.0,0,0,0,0,0,0.625,0,0,0,
Closure,76,SBIR,11.0,11.0,0,0,0,0,0,0.625,0,0,0,
Closure,76,BoostN,9.0,9.0,0,0,0,0,0,0.5,0,0,0,
Closure,77,Ochiai,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Closure,77,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,77,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,78,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,78,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,78,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,79,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,79,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,79,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,80,Ochiai,1.0,2.5,1,1,1,1,1,0.125,0,0,0,
Closure,80,SBIR,1.0,3.5,1,1,1,1,1,0.25,0,0,0,
Closure,80,BoostN,10.0,11.5,0,0,0,0,0,0.6875,0,0,0,
Closure,81,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,81,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,81,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,82,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,82,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,82,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,83,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,83,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,83,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,84,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,84,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,84,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,85,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,85,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,85,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,86,Ochiai,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Closure,86,SBIR,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,86,BoostN,15.0,15.0,0,0,0,0,0,0.7368421052631579,0,0,0,
Closure,87,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,87,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,87,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,88,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,88,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,88,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,89,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,89,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,89,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,90,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,90,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,90,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,91,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,91,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,91,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,92,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,92,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,92,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,94,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,94,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,94,BoostN,12.0,12.0,0,0,0,0,0,0.5789473684210527,0,0,0,
Closure,95,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,95,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,95,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,96,Ochiai,9.0,9.0,0,0,0,0,0,0.42105263157894735,0,0,0,
Closure,96,SBIR,8.0,8.0,0,0,0,0,0,0.3684210526315789,0,0,0,
Closure,96,BoostN,7.0,7.0,0,0,0,0,0,0.3157894736842105,0,0,0,
Closure,97,Ochiai,5.5,5.5,0,0,0,0,0,0.25,0,0,0,
Closure,97,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,97,BoostN,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Closure,98,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,98,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,98,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,99,Ochiai,6.0,6.0,0,0,0,0,0,0.29411764705882354,0,0,0,
Closure,99,SBIR,5.0,5.0,0,0,0,0,1,0.23529411764705882,0,0,0,
Closure,99,BoostN,6.0,6.0,0,0,0,0,0,0.29411764705882354,0,0,0,
Closure,100,Ochiai,3.0,3.0,0,0,1,1,1,0.125,0,0,0,
Closure,100,SBIR,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Closure,100,BoostN,15.0,15.0,0,0,0,0,0,0.875,0,0,0,
Closure,101,Ochiai,15.0,15.0,0,0,0,0,0,0.8235294117647058,0,0,0,
Closure,101,SBIR,15.0,15.0,0,0,0,0,0,0.8235294117647058,0,0,0,
Closure,101,BoostN,4.0,4.0,0,0,0,1,1,0.17647058823529413,0,0,0,
Closure,102,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,102,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,102,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,103,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,103,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,103,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,104,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,104,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,104,BoostN,8.0,8.0,0,0,0,0,0,0.3684210526315789,0,0,0,
Closure,105,Ochiai,5.5,5.5,0,0,0,0,0,0.25,0,0,0,
Closure,105,SBIR,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Closure,105,BoostN,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Closure,106,Ochiai,6.5,6.5,0,0,0,0,0,0.2894736842105263,0,0,0,
Closure,106,SBIR,9.0,9.0,0,0,0,0,0,0.42105263157894735,0,0,0,
Closure,106,BoostN,19.0,19.0,0,0,0,0,0,0.9473684210526315,0,0,0,
Closure,107,Ochiai,11.5,11.5,0,0,0,0,0,0.75,0,0,0,
Closure,107,SBIR,7.0,7.0,0,0,0,0,0,0.42857142857142855,0,0,0,
Closure,107,BoostN,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
Closure,108,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,108,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,108,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,109,Ochiai,4.5,4.5,0,0,0,0,1,0.21875,0,0,0,
Closure,109,SBIR,5.0,5.0,0,0,0,0,1,0.25,0,0,0,
Closure,109,BoostN,15.0,15.0,0,0,0,0,0,0.875,0,0,0,
Closure,110,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,110,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,110,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,111,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,111,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,111,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,112,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,112,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,112,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,113,Ochiai,2.5,2.5,0,0,1,1,1,0.09375,0,0,0,
Closure,113,SBIR,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Closure,113,BoostN,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Closure,114,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,114,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,114,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,115,Ochiai,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Closure,115,SBIR,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Closure,115,BoostN,8.0,8.0,0,0,0,0,0,0.3888888888888889,0,0,0,
Closure,116,Ochiai,4.0,4.0,0,0,0,1,1,0.15789473684210525,0,0,0,
Closure,116,SBIR,3.0,3.0,0,0,1,1,1,0.10526315789473684,0,0,0,
Closure,116,BoostN,8.0,8.0,0,0,0,0,0,0.3684210526315789,0,0,0,
Closure,117,Ochiai,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Closure,117,SBIR,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Closure,117,BoostN,6.0,6.0,0,0,0,0,0,0.2777777777777778,0,0,0,
Closure,118,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,118,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,118,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,119,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,119,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,119,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,120,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,120,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,120,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,121,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,121,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,121,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,122,Ochiai,1.5,1.5,0,1,1,1,1,0.029411764705882353,0,0,0,
Closure,122,SBIR,3.0,3.0,0,0,1,1,1,0.11764705882352941,0,0,0,
Closure,122,BoostN,6.0,6.0,0,0,0,0,0,0.29411764705882354,0,0,0,
Closure,123,Ochiai,3.0,3.0,0,0,1,1,1,0.13333333333333333,0,0,0,
Closure,123,SBIR,3.0,3.0,0,0,1,1,1,0.13333333333333333,0,0,0,
Closure,123,BoostN,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
Closure,124,Ochiai,4.5,4.5,0,0,0,0,1,0.23333333333333334,0,0,0,
Closure,124,SBIR,3.0,3.0,0,0,1,1,1,0.13333333333333333,0,0,0,
Closure,124,BoostN,8.0,8.0,0,0,0,0,0,0.4666666666666667,0,0,0,
Closure,125,Ochiai,11.0,11.0,0,0,0,0,0,0.5263157894736842,0,0,0,
Closure,125,SBIR,11.0,11.0,0,0,0,0,0,0.5263157894736842,0,0,0,
Closure,125,BoostN,9.0,9.0,0,0,0,0,0,0.42105263157894735,0,0,0,
Closure,126,Ochiai,5.5,5.5,0,0,0,0,0,0.3,0,0,0,
Closure,126,SBIR,3.0,3.0,0,0,1,1,1,0.13333333333333333,0,0,0,
Closure,126,BoostN,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
Closure,127,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,127,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,127,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,128,Ochiai,4.0,4.0,0,0,0,1,1,0.15789473684210525,0,0,0,
Closure,128,SBIR,3.0,3.0,0,0,1,1,1,0.10526315789473684,0,0,0,
Closure,128,BoostN,16.0,16.0,0,0,0,0,0,0.7894736842105263,0,0,0,
Closure,129,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,129,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,129,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,130,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,130,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,130,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,131,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,131,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,131,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,132,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,132,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,132,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,133,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,133,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,133,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,134,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,134,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,134,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,135,Ochiai,5.0,5.0,0,0,0,0,1,0.21052631578947367,0,0,0,
Closure,135,SBIR,5.0,5.0,0,0,0,0,1,0.21052631578947367,0,0,0,
Closure,135,BoostN,14.0,14.0,0,0,0,0,0,0.6842105263157895,0,0,0,
Closure,136,Ochiai,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Closure,136,SBIR,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Closure,136,BoostN,12.0,12.0,0,0,0,0,0,0.6111111111111112,0,0,0,
Closure,137,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,137,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,137,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,138,Ochiai,4.0,4.0,0,0,0,1,1,0.15789473684210525,0,0,0,
Closure,138,SBIR,4.0,4.0,0,0,0,1,1,0.15789473684210525,0,0,0,
Closure,138,BoostN,11.0,11.0,0,0,0,0,0,0.5263157894736842,0,0,0,
Closure,139,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,139,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,139,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,140,Ochiai,1.5,1.5,0,1,1,1,1,0.027777777777777776,0,0,0,
Closure,140,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,140,BoostN,15.0,15.0,0,0,0,0,0,0.7777777777777778,0,0,0,
Closure,141,Ochiai,2.0,4.0,0,1,1,1,1,0.25,0,0,0,
Closure,141,SBIR,6.0,6.5,0,0,0,0,0,0.3125,0,0,0,
Closure,141,BoostN,10.0,11.0,0,0,0,0,0,0.625,0,0,0,
Closure,142,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,142,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,142,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,143,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,143,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,143,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,144,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,144,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,144,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,145,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,145,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,145,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,146,Ochiai,3.0,3.0,0,0,1,1,1,0.10526315789473684,0,0,0,
Closure,146,SBIR,3.0,3.0,0,0,1,1,1,0.10526315789473684,0,0,0,
Closure,146,BoostN,15.5,15.5,0,0,0,0,0,0.7631578947368421,0,0,0,
Closure,147,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,147,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,147,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,148,Ochiai,5.5,5.5,0,0,0,0,0,0.15625,0,0,0,
Closure,148,SBIR,7.0,8.666666666666666,0,0,0,0,0,0.4375,0,0,0,
Closure,148,BoostN,6.0,11.333333333333334,0,0,0,0,0,0.6875,0,0,0,
Closure,149,Ochiai,11.5,13.0,0,0,0,0,0,0.78125,0,0,0,
Closure,149,SBIR,11.0,12.0,0,0,0,0,0,0.6875,0,0,0,
Closure,149,BoostN,1.0,2.0,1,1,1,1,1,0.0625,0,0,0,
Closure,150,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,150,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,150,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,151,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,151,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,151,BoostN,7.0,7.0,0,0,0,0,0,0.3157894736842105,0,0,0,
Closure,152,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,152,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,152,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,153,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,153,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,153,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,154,Ochiai,4.5,4.5,0,0,0,0,1,0.19444444444444445,0,0,0,
Closure,154,SBIR,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Closure,154,BoostN,15.0,15.0,0,0,0,0,0,0.7777777777777778,0,0,0,
Closure,155,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,155,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,155,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,156,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,156,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,156,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,157,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,157,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,157,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,158,Ochiai,4.0,10.333333333333334,0,0,0,1,1,0.65625,0,0,0,
Closure,158,SBIR,1.0,6.0,1,1,1,1,1,0.375,0,0,0,
Closure,158,BoostN,1.0,3.6666666666666665,1,1,1,1,1,0.1875,0,0,0,
Closure,159,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,159,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,159,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,160,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,160,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,160,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,161,Ochiai,1.5,1.5,0,1,1,1,1,0.027777777777777776,0,0,0,
Closure,161,SBIR,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Closure,161,BoostN,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Closure,162,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,162,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,162,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,163,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,163,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,163,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,164,Ochiai,7.0,7.0,0,0,0,0,0,0.3157894736842105,0,0,0,
Closure,164,SBIR,7.0,7.0,0,0,0,0,0,0.3157894736842105,0,0,0,
Closure,164,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,165,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,165,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,165,BoostN,7.0,7.0,0,0,0,0,0,0.3157894736842105,0,0,0,
Closure,166,Ochiai,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Closure,166,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Closure,166,BoostN,4.0,4.0,0,0,0,1,1,0.17647058823529413,0,0,0,
Closure,167,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,167,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,167,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,168,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,168,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,168,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,169,Ochiai,1.0,3.25,1,1,1,1,1,0.125,0,0,0,
Closure,169,SBIR,3.0,6.5,0,0,1,1,1,0.375,0,0,0,
Closure,169,BoostN,10.0,13.75,0,0,0,0,0,0.78125,0,0,0,
Closure,170,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,170,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,170,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,171,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,171,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,171,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,172,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,172,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,172,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,173,Ochiai,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,173,SBIR,6.0,6.0,0,0,0,0,0,0.2631578947368421,0,0,0,
Closure,173,BoostN,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Closure,174,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,174,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,174,BoostN,,,0,0,0,0,0,,0,0,0,
Closure,175,Ochiai,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Closure,175,SBIR,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Closure,175,BoostN,10.0,10.0,0,0,0,0,0,0.5,0,0,0,
Closure,176,Ochiai,,,0,0,0,0,0,,0,0,0,
Closure,176,SBIR,,,0,0,0,0,0,,0,0,0,
Closure,176,BoostN,,,0,0,0,0,0,,0,0,0,
Codec,1,Ochiai,1.5,5.666666666666667,0,1,1,1,1,0.5,0,0,0,
Codec,1,SBIR,2.0,5.666666666666667,0,1,1,1,1,0.5714285714285714,0,0,0,
Codec,1,BoostN,1.5,6.5,0,1,1,1,1,0.5714285714285714,0,0,0,
Codec,2,Ochiai,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Codec,2,SBIR,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Codec,2,BoostN,13.0,13.0,0,0,0,0,0,0.75,0,0,0,
Codec,3,Ochiai,3.0,3.0,0,0,1,1,1,0.125,0,0,0,
Codec,3,SBIR,5.0,5.0,0,0,0,0,1,0.25,0,0,0,
Codec,3,BoostN,7.0,7.0,0,0,0,0,0,0.375,0,0,0,
Codec,4,Ochiai,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
